key,Name,Address,City,ST,Zip,County,Website,Phone,Type,New_Revised,Updated,FIPS
Portland ME,Rising Tide Brewing Co,103 Fox St,Portland,ME,4101,Cumberland,www.risingtidebeer.com/,207-370-2337,BC/TR,,,23005
Portland ME,Shipyard Brewing Co,86 Newbury St,Portland,ME,4101,Cumberland,www.shipyard.com/,207-761-0807,BC/TR,,,23005
Portland ME,Urban Farm Fermentroy (Gruit Brewery),200 Anderson St,Portland,ME,4101,Cumberland,fermentory.com/,207-773-8331,BC/TR,,,23005
Rockland ME,Liberator Brewing Co,218 S Main St,Rockland,ME,4841,Knox,www.liberatorbrewingmaine.com,207-462-8599,BC/TR,,,23013
Rockland ME,Rock Harbor Brewing Co,416 Main St,Rockland,ME,4841,Knox,www.rockharbor.me/,207-593-7488,BP,,,23013
Rockland ME,Rock Harbor Brewing Co,5 Payne Ave - Rte 1,Rockland,ME,4841,Knox,www.facebook.com/rhbrewing/,207-466-9245,BC/TR,,,23013
Saco ME,Barreled Souls Brewing Co,743 Portland Rd - US Rte 1,Saco,ME,4072,York,www.facebook.com/barreledsouls/,207-391-3320,BC/TR,,,23031
Saco ME,Run of the Mill Public House,100 Main St,Saco,ME,4072,York,therunofthemill.net/,207-571-9648,BP,,,23031
Scarborough ME,Nonesuch River Brewing Co,201 Gorham Rd,Scarborough,ME,4074,Cumberland,www.nonesuchriverbrewing.com,207-219-8948,BP,,,23005
Searsmont ME,Threshers Brewing Co,22 Main St - Bldg #3,Searsmont,ME,4973,Waldo,www.threshersbrewingco.com/,207-342-2337,BC/TR,,,23027
Sedgwick ME,Strong Brewing Co,7 Rope Ferry Rd,Sedgwick,ME,4676,Hancock,strongbrewing.com/,207-359-8722,BC/TR,,,23009
Skowhegan ME,Bigelow Brewing Co,473 Bigelow Hill Rd,Skowhegan,ME,4976,Somerset,bigelowbrewing.com/,207-431-7265,BP,,,23025
Skowhegan ME,Oak Pond Brewing Co,1208 Oak Pond Rd,Skowhegan,ME,4976,Somerset,www.oakpondbrewery.com/,207-474-3233,BC/TR,,,23025
South Portland ME,Fore River Brewing Co,45 Huntress Ave,South Portland,ME,4106,Cumberland,foreriverbrewing.com/,207-370-0629,BC/TR,,,23005
South Portland ME,Foulmouthed Brewing Co,15 Ocean St,South Portland,ME,4106,Cumberland,foulmouthedbrewing.com/,207-618-6978,BP,,,23005
South Portland ME,Island Dog Brewing Co,125 John Roberts Rd - Unit 15,South Portland,ME,4106,Cumberland,islanddogbrewing.com/,,BC/TR,,,23005
South Portland ME,Sea Dog Brewing Co,725 Broadway,South Portland,ME,4106,Cumberland,broadway.seadogbrewing.com,207-517-5551,BP,,,23005
South Thomaston ME,Waterman Beach Brewing Co (Watermans Beach Lobster),362 Waterman Beach Rd,South Thomaston,ME,4858,Knox,www.facebook.com/watermanbeachbrewery/,207-596-7819,BP,,,23013
St Albans ME,Gordons Grog,330 Todd’s Corner Rd,St Albans,ME,4971,Somerset,www.gordonsgrog.com,,BC/TR,NEW,10/18/2021,23025
The Forks ME,Kennebec River Brewery (Northern Outdoors),Rte 201,The Forks,ME,4985,Somerset,www.northernoutdoors.com/site/resort/the_forks_resort_center/kennebec_river_brewery.html/,207-663-4466,BP,,,23025
Union ME,"Pour Farm, The",56 Crawfordsburn Lane,Union,ME,4862,Knox,www.thepourfarm.com,207-785-0028,BC/TR,,,23013
Waldoboro ME,Odd Alewives Farm Brewery,99 Old Rte 1,Waldoboro,ME,4572,Lincoln,oddalewives.com,207-790-8406,BC/TR,,,23015
Warren ME,Simplicity Brewing Co,2473 Camden Rd,Warren,ME,4864,Knox,www.facebook.com/simplicitybrewingco/,207-273-0143,BC/TR,,,23013
Waterboro ME,XOTA Brewing Co,721 Main St,Waterboro,ME,4087,York,www.xotabrewing.com,207-286-5290,BC/TR,,,23031
Waterville ME,Waterville Brewing Co,10 Water St - Suite 111,Waterville,ME,4901,Kennebec,watervillebrewingcompany.com/,207-343-0404,BC/TR,,,23011
Wayne ME,van der Brew,64 Howard Hill Rd,Wayne,ME,4284,Kennebec,van-der-brew.com,,BC,,,23011
Wells ME,Hidden Cove Brewing Co,73 Mile Rd,Wells,ME,4090,York,www.hiddencovebrewingcompany.com/,207-646-0228,BC/TR,,,23031
West Bath ME,Trinken Brewing Co,144 State Rd,West Bath,ME,4530,Sagadahoc,trinkenbrewingco.com,207-389-6360,BC/TR,,,23023
Westbrook ME,Mast Landing Brewing Co,920 Main St,Westbrook,ME,4092,Cumberland,www.mastlandingbrewing.com/,207-712-6051,BC/TR,,,23005
Westbrook ME,Yes Brewing Co,609 Main St,Westbrook,ME,4092,Cumberland,,207-591-0633,BC/TR,,,23005
Westport Island ME,Sasanoa Brewery (Tarbox Farm),61 Tarbox Rd,Westport Island,ME,4578,Lincoln,www.sasanoabrewing.com,207-522-0840,BC,,,23015
Whitefield ME,Sheepscot Valley Brewing Co,74 Hollywood Blvd,Whitefield,ME,4353,Lincoln,www.sheepscotbrewing.com/,207-549-5530,BC/TR,,,23015
Wilton ME,Ambition Brewing Co,295 Main St,Wilton,ME,4294,Franklin,ambitionbrews.com,207-491-8458,BC/TR,,,23007
Winterport ME,Penobscot Bay Brewery,279 S Main St,Winterport,ME,4496,Waldo,www.winterportwinery.com/brewery.asp/,207-223-4500,BC/TR,,,23027
Winthrop ME,van der Brew,30 Summer St,Winthrop,ME,4364,Kennebec,van-der-brew.com,207-395-5340,BC/TR,,,23011
Wiscasset ME,Bath Ale Works,681 Bath Rd,Wiscasset,ME,4578,Lincoln,www.bathaleworks.com,,BC/TR,NEW,6/22/2021,23015
Yarmouth ME,Brickyard Hollow Brewing Co,236 Main St,Yarmouth,ME,4096,Cumberland,brickyardhollow.com/,207-847-0411,BP,,,23005
York ME,SoMe Brewing Co,1 York St - #3,York,ME,3909,York,somebrewingco.com/,215-718-3541,BC/TR,,,23031
York Beach ME,York Beach Beer Co,33 Railroad Ave,York Beach,ME,3910,York,www.facebook.com/yorkbeachbeerco/,207-351-8171,BC/TR,,,23031
Ada MI,Gravel Bottom Craft Brewery & Supply,418 Ada Dr,Ada,MI,49301,Kent,www.gravelbottom.com/,206-403-8563,BC/TR,,,26081
Ada MI,Gravel Bottom Craft Brewery and Supply,452 Ada Dr SE - Suite 100,Ada,MI,49301,Kent,gravelbottom.com,616-920-7398,BP,,,26081
Adrian MI,Cotton Brewing Co,626 Oak St,Adrian,MI,49221,Lenawee,www.cottonbrewing.com/,517-902-6608,BP,,,26091
Albion MI,Albion Malleable Brewing Co,420 S Superior St,Albion,MI,49224,Calhoun,www.albionmalleable.com,517-343-2202,BP,,,26025
Allegan MI,Tantrick Brewing Co,633 114th Av,Allegan,MI,49010,Allegan,tantrickbrewing.com,269-355-1915,BC/TR,NEW,5/1/2021,26005
Allegan MI,Tantrick Brewing Co,134 Water St,Allegan,MI,49010,Allegan,tantrickbrewing.com,269-512-7016,BC,NEW,5/31/2021,26005
Allendale MI,Trail Pointe Brewing Co,6035 Lake Michigan Dr,Allendale,MI,49401,Ottawa,www.trailpointbrewing.com/,616-895-2739,BC/TR,,,26139
Alma MI,Alma Brewing Co,208 E Superior St,Alma,MI,48801,Gratiot,almabrewing.com/,989-462-0208,BP,,,26057
Alpena MI,Austin Brothers Beer Co,821 W Miller St,Alpena,MI,49707,Alpena,,989-340-2300,BP,,,26007
Alpena MI,HopSide Brewery,129 W Chisholm St,Alpena,MI,49707,Alpena,www.hopside.beer,989-340-1280,BP,NEW,10/18/2021,26007
Alpha MI,Alpha Michigan Brewing Co,303 E Center St,Alpha,MI,49902,Iron,alphabrewingco.com/,930-358-9551,BC/TR,,,26071
Ann Arbor MI,Arbor Brewing Co Pub & Eatery - CLOSED 2020,114 E Washington St,Ann Arbor,MI,48104,Washtenaw,,734-213-1393,BP,REVISED,10/18/2021,26161
Ann Arbor MI,Biercamp Brewing Co,1643 S State St,Ann Arbor,MI,48104,Washtenaw,www.bier-camp.com/,734-995-2437,BC/TR,,,26161
Ann Arbor MI,Blue Tractor BBQ and Brewery,207 E Washington St,Ann Arbor,MI,48104,Washtenaw,www.bluetractor.net/,734-222-4095,BP,,,26161
Ann Arbor MI,Edelbrau Brewing Co,719 W Ellsworth Rd - Suite 2,Ann Arbor,MI,48108,Washtenaw,www.edelbraubewingcompany.com,734-926-5351,BC,,,26161
Ann Arbor MI,Grizzly Peak Brewing Co,120 W Washington St,Ann Arbor,MI,48104,Washtenaw,www.grizzlypeak.net/,734-741-7325,BP,,,26161
Ann Arbor MI,HOMES Brewery,2321 Jackson Ave,Ann Arbor,MI,48103,Washtenaw,www.homesbrewery.com,734-954-6637,BC/TR,,,26161
Ann Arbor MI,Mothfire Brewing Co,2290 S Industrial Hwy,Ann Arbor,MI,48104,Washtenaw,www.mothfire.com,734-369-6290,BC/TR,,,26161
Ann Arbor MI,Pointless Brewery & Theater,3014 Packard Rd,Ann Arbor,MI,48108,Washtenaw,www.pointlessbrew.com/,989-455-4484,BC/TR,,,26161
Ann Arbor MI,Townies Brewery,2350 W Liberty St - REAR,Ann Arbor,MI,48103,Washtenaw,townies-brewery.business.site,734-222-9000,BC/TR,,,26161
Ann Arbor MI,Wolverine State Brewing Co,2019 W Stadium,Ann Arbor,MI,48103,Washtenaw,www.wolverinebeer.com/,734-369-2990,BC/TR,,,26161
Auburn Hills MI,Blue Skies Brewery,3358 Auburn Rd,Auburn Hills,MI,48326,Oakland,www.facebook.com/blueskiesauburn,248-564-2710,BC/TR,,,26125
Auburn Hills MI,Rochester Mills Production Brewery,3275 Lapeer W Rd,Auburn Hills,MI,48326,Oakland,www.beercos.com/,248-377-3130,BC/TR,,,26125
Bangor MI,Cognito Brewing Co,142 W Monroe St,Bangor,MI,49013,Van Buren,www.cognitobrewingcompany.com,971-808-8863,BC/TR,,,26159
Baroda MI,Round Barn Brewery,9151 First St,Baroda,MI,49101,Berrien,www.roundbarnwinery.com/,269-326-7059,BC/TR,,,26021
Battle Creek MI,Handmap Brewing Co,15 Carlyle St,Battle Creek,MI,49017,Calhoun,www.facebook.com/handmapbrewing,269-441-2028,BC/TR,,,26025
Bay City MI,Lumber Barons Brewing,804 East Midland St,Bay City,MI,48706,Bay,www.lumberbaronsbrewery.com/,989-891-0100,BP,,,26017
Bay City MI,Tri-City Brewing Co,4170 Shrestha Dr,Bay City,MI,48706,Bay,www.tricitybrewing.com/,989-686-1340,BC/TR,,,26017
Beaver Island MI,Whiskey Point Brewing Co,38230 Michigan Ave,Beaver Island,MI,49782,Charlevoix,www.whiskeypointbrewing.com,231-448-2112,BC/TR,,,26029
Bellaire MI,Shorts Brewing Co Pub & Gourmet Deli,121 N Bridge St - M-88,Bellaire,MI,49615,Antrim,www.shortsbrewing.com/,231-498-2300,BP,,,26009
Benton Harbor MI,Cravings Bistro & Brew Pub,1599 Mall Dr - Suite B,Benton Harbor,MI,49022,Berrien,www.cravingsbistroandbrewpub.com/,269-934-9700,BP,,,26021
Benton Harbor MI,North Pier Brewing Co,670 N Shore Dr,Benton Harbor,MI,49022,Berrien,northpierbrewing.com/,269-757-7163,BP,,,26021
Benton Harbor MI,The Livery,190 5th St,Benton Harbor,MI,49022,Berrien,www.liverybrew.com/,269-925-8760,BP,,,26021
Berrien Springs MI,Cultivate Brewing Co,961 E Shawnee Rd,Berrien Springs,MI,49103,Berrien,www.cultivatebrewing.com/,269-422-1324,BC/TR,,,26021
Beulah MI,Brose Brewing Co (St Ambrose Cellars),841 S Pioneer Rd,Beulah,MI,49617,Benzie,www.stambrose-mead-wine.com,231-383-4262,BC/TR,,,26019
Beulah MI,Five Shores Brewing Co,163 S Benzie Blvd,Beulah,MI,49617,Benzie,www.fiveshoresbrewing.com,231-383-4400,BC/TR,,,26019
Big Rapids MI,Crankers Brewery,213 South State St,Big Rapids,MI,49307,Mecosta,www.crankersbrewery.com/,231-796-1919,BP,,,26107
Big Rapids MI,Raven Brewing and BBQ,121 N Michigan Ave,Big Rapids,MI,49307,Mecosta,www.facebook.com/bigrapidsbrewingcompany/,231-629-8017,BP,,,26107
Birmingham MI,Griffin Claw Brewing Co,575 S Eton St,Birmingham,MI,48009,Oakland,www.griffinclawbrewingcompany.com/,248-712-4050,BP,,,26125
Bridgman MI,Haymarket Beer Co,9301 Red Arrow Hwy,Bridgman,MI,49106,Berrien,www.haymarketbrewing.com,269-266-5050,BP,,,26021
Bridgman MI,Tapistry Brewing Co,4236 Lake St,Bridgman,MI,49106,Berrien,www.tapistrybrewing.com/,269-760-1369,BC/TR,,,26021
Bridgman MI,Transient Artisan Ales,4229 Lake St,Bridgman,MI,49106,Berrien,transientartisanales.com,,BC/TR,,,26021
Brighton MI,Block Brewing Brighton,1840 S Old US Rte 23,Brighton,MI,48114,Livingston,blockbrewingbrighton.com,810-206-3990,BP,,,26093
Brighton MI,Brewery Becker,500 W Main St,Brighton,MI,48116,Livingston,brauereibecker.us/,734-678-3238,BP,,,26093
Brohman MI,Northern Michigan Beer (Abners Restaurant),7528 Woodbridge - Rte 37 - SEASONAL,Brohman,MI,49312,Newaygo,www.abners-restaurant.com/,231-689-2295,BP,,,26123
Brooklyn MI,Cherry Creek Old Schoolhouse Winery & Brewery,11500 Silver Lake Hwy SEASONAL,Brooklyn,MI,49230,Jackson,www.cherrycreekwine.com/,517-592-4663,BC/TR,,,26075
Buchanan MI,Lehmans Orchard Brewery and Farmhouse,204 N Red Bud Trail,Buchanan,MI,49107,Berrien,www.lehmansfarmhouse.com,269-362-4063,BP,,,26021
Buchanan MI,River Saint Joe Brewery (Flatwater Farms),15475 Walton Rd,Buchanan,MI,49107,Berrien,www.riverstjoe.com,269-409-8015,BP,,,26021
Burton MI,Red Baron Brew Pub,2495 S Center Rd,Burton,MI,48519,Genesee,www.baronburger.com/,810-744-1310,BP,,,26049
Burton MI,Redline Brewing Co,5470 Lapeer Rd,Burton,MI,48519,Genesee,redlinebrewingcompany.com/,810-410-4825,BC/TR,,,26049
Byron Center MI,Alebird Taphouse and Brewery,2619 84th St SW,Byron Center,MI,49315,Kent,www.alebird.com,616-583-8364,BP,,,26081
Cadilllac MI,Clam Lake Beer Co,106 S Mitchell St,Cadilllac,MI,49601,Wexford,clamlakebeerco.com/,231-775-6150,BP,,,26165
Caledonia MI,EB Coffee & Pub,8980 N Rogers Ct,Caledonia,MI,49316,Kent,www.facebook.com/Ebcoffeeandpub/,616-891-7700,BP,,,26081
Caledonia MI,Railtown Brewing Co,3595 68th St SE,Caledonia,MI,49316,Kent,www.facebook.com/railtownbrewing/,616-881-2364,BC/TR,,,26081
Calumet MI,Red Jacket Brewing Co (Michigan House Cafe),300 6th St,Calumet,MI,49913,Houghton,www.michiganhousecafe.com/,906-337-1910,BP,,,26061
Canton MI,Canton Brew Works,8521 N Lilley Rd,Canton,MI,48187,Wayne,www.cantonbrewworks.com/,734-927-7081,BP,,,26163
Caseville MI,Thumb Brewery (SEASONAL),6758 Pine St,Caseville,MI,48725,Huron,www.thumbbrewery.com,989-856-1228,BP,,,26063
Cedar MI,Sugarfoot Saloon,4997 S Good Harbor Trail,Cedar,MI,49621,Leelanau,www.sugarfootsaloon.net/,231-228-6166,BP,,,26089
Cedar Springs MI,Cedar Springs Brewing Co,95 N Main St,Cedar Springs,MI,49319,Kent,www.csbrew.com/,616-696-2337,BP,,,26081
Cedarville MI,Les Cheneaux Distillers,172 S Meridian St,Cedarville,MI,49719,Mackinac,www.lescheneauxdistillers.com,906-484-1213,BP,,,26097
Central Lake MI,Mammoth Distilling,2407 Main St,Central Lake,MI,49622,Antrim,mammothdistilling.com,231-544-1515,BC/TR,,,26009
Charlevoix MI,Beards Brewery,6328 Ferry Ave,Charlevoix,MI,49720,Charlevoix,www.beardsbrewery.com/,231-622-2777,BC,,,26029
Charlevoix MI,Biers Inwood Brewery,17959 Ferry Rd,Charlevoix,MI,49720,Charlevoix,biersinwoodbrewery.com/,231-675-7632,BC/TR,,,26029
Charlevoix MI,Lake Charlevoix Brewing Co,111 Bridge Park Dr,Charlevoix,MI,49720,Charlevoix,www.lakecharlevoixbrewing.com/,231-437-3220,BP,,,26029
Charlotte MI,Charlotte Brewing Co (Eaton Pub & Grille),214 S Cochran Ave,Charlotte,MI,48813,Eaton,eatonpub.com/charlotte-brewing-co/4134445/,517-543-8882,BP,,,26045
Cheboygan MI,Cheboygan Brewing Co,101 N Main St,Cheboygan,MI,49721,Cheboygan,www.cheboyganbrewingcompany.com/,231-268-3218,BC/TR,,,26031
Clare MI,Four Leaf Brewing Co,412 N McEwan St,Clare,MI,48617,Clare,www.fourleafcraftbeers.com/,989-424-6114,BC/TR,,,26035
Clarkston MI,Parkers Hilltop Brewing Co,6110 Dixie Hwy,Clarkston,MI,48346,Oakland,hilltopbrew.com/,248-383-8444,BP,,,26125
Clinton Township MI,Great Baraboo Brewing Co,35905 Utica Rd,Clinton Township,MI,48035,Macomb,www.greatbaraboo.com/,586-792-7397,BP,,,26099
Clinton Township MI,Kuhnhenn Brewing Co,36000 Groesbeck Hwy,Clinton Township,MI,48035,Macomb,www.kbrewery.com/visit-us/clinton-township-taproom/,586-231-0249,BP,,,26099
Commerce Township MI,CJs Brewing Co,8115 Richardson Rd,Commerce Township,MI,48382,Oakland,www.cjsbrewingcompany.com/,248-366-7979,BP,,,26125
Commerce Township MI,Kickstand Brewing Co,3050 Union Lake Rd - Unit 4,Commerce Township,MI,48362,Oakland,www.facebook.com/KickstandBrewingCompany/,248-301-5941,BP,,,26125
Comstock Park MI,Bier Distillery,5295 W River Dr NE - #100,Comstock Park,MI,49321,Kent,bierdistillery.com,616-888-9746,BC/TR,,,26081
Comstock Park MI,Elk Brewing Co,400 Dodge St,Comstock Park,MI,49321,Kent,elkbrewing.com/,616-214-8172,BP,,,26081
Comstock Park MI,Perrin Brewing Co (CANarchy),5910 Comstock Park Dr NW,Comstock Park,MI,49321,Kent,www.perrinbrewing.com/,616-551-1957,BP,,,26081
Copper Harbor MI,Brickside Brewery,64 Gratiot St,Copper Harbor,MI,49918,Keweenaw,www.bricksidebrewery.com/,906-289-4772,BC/TR,,,26083
Davison MI,MDs Sports Tavern (BREWS OCCASIONALLY),3040 N State Rd,Davison,MI,48423,Genesee,www.mdsportstavern.com,810-653-6408,BP,,,26049
Dearborn MI,Dearborn Brewing Co,21930 Michigan Ave,Dearborn,MI,48124,Wayne,dearbornbrewing.com/,313-914-4187,BC/TR,,,26163
Dearborn MI,Downey Brewing Co,13121 Prospect St,Dearborn,MI,48126,Wayne,www.downeybrewingcompany.com,313-846-7870,BC/TR,,,26163
Decatur MI,Final Gravity Brewing Co,101 N Phelps St,Decatur,MI,49045,Van Buren,www.finalgravitybrew.com/,269-436-8052,BP,,,26159
Delton MI,Tujax Tavern,103 S Grove St,Delton,MI,49046,Barry,www.facebook.com/Tujax-Tavern-89257168483,269-623-8310,BP,,,26015
Detroit MI,Atwater Brewery,237 Joseph Campau,Detroit,MI,48207,Wayne,www.atwaterbeer.com/,313-877-9205,BC/TR,,,26163
Detroit MI,Batch Brewing Co,1400 Porter St,Detroit,MI,48216,Wayne,batchbrewingcompany.com/,313-338-8008,BP,,,26163
Detroit MI,Brew Detroit,1401 Abbott St,Detroit,MI,48216,Wayne,www.brewdet.com/,313-974-6799,BC/TR,,,26163
Detroit MI,Brewery Faisan,1087 Beaufait St,Detroit,MI,48207,Wayne,www.breweryfaisan.com,313-290--2987,BC/TR,,,26163
Detroit MI,Detroit Beer Company,1529 Broadway,Detroit,MI,48226,Wayne,www.detroitbeerco.com/,313-962-1529,BP,,,26163
Detroit MI,Eastern Market Brewing Co,2515 Riopelle St,Detroit,MI,48207,Wayne,easternmarket.beer/,313-502-5165,BC/TR,,,26163
Detroit MI,Founders Brewing Co (Mahou San Miguel),456 Charlotte St,Detroit,MI,48201,Wayne,foundersbrewing.com/brewery/detroit,313-335-3440,BP,,,26163
Detroit MI,Lagerhaus No. 5,1529 Adelside St,Detroit,MI,48207,Wayne,www.lagerhausno5.com,313-285-9350,BP,NEW,10/18/2021,26163
Detroit MI,Motor City Brewing Works,470 W Canfield,Detroit,MI,48201,Wayne,www.motorcitybeer.com/,313-832-2700,BP,,,26163
Detroit MI,Motor City Brewing Works,19350 Livernois Ave,Detroit,MI,48221,Wayne,www.motorcitybeer.com,,BP,NEW,7/29/2021,26163
Detroit MI,Saucy Brew Works (Detroit Brewpub and Coffeehouse),2671 John R St,Detroit,MI,48201,Wayne,www.saucybrewworks.com/detroit-brewpub/,734-926-8933,BP,NEW,5/2/2021,26163
Detroit MI,Tenacity Craft,8517 2nd Ave,Detroit,MI,48202,Wayne,www.facebook.com/tenacitycraft,,BC/TR,NEW,6/22/2021,26163
Detroit MI,Traffic Jam & Snug,511 W Canfield,Detroit,MI,48201,Wayne,www.trafficjamdetroit.com/,313-831-9470,BP,,,26163
DeWitt MI,Looking Glass Brewing Co,115 N Bridge St,DeWitt,MI,48820,Clinton,www.lookingglassbrewingcompany.com/,517-668-6004,BP,,,26037
Dexter MI,Erratic Ales,8080 Grand St – Suite 3,Dexter,MI,48130,Washtenaw,erraticale.com,734-545-6913,BP,NEW,10/18/2021,26161
Dexter MI,Jolly Pumpkin Artisan Ales,2319 Bishop Circle East,Dexter,MI,48130,Washtenaw,www.jollypumpkin.com/,734-426-4962,BC,,,26161
Dexter MI,Northern United Brewing Co (Null Cafe and Taphouse),2319 Bishop Circle E,Dexter,MI,48130,Washtenaw,www.nullcafe.com/,734-426-4962,BC/TR,,,26161
Dimondale MI,Dimes Brewhouse,145 N Bridge St,Dimondale,MI,48821,Eaton,www.dimesbrewhouse.com,517-303-2067,BC/TR,,,26045
Dorr MI,5 Lakes Brewing Co,1638 142nd Ave,Dorr,MI,49323,Allegan,www.5lakesbrewing.com,616-359-9555,BP,,,26005
Douglas MI,Saugatuck Brewing Co (Lucky Stone Rest.),2948 Blue Star Hwy,Douglas,MI,49406,Allegan,sbrewing.com/,269-857-7222,BP,,,26005
Dowagiac MI,Sister Lakes Brewing Co,92500 CR 690,Dowagiac,MI,49047,Cass,www.sisterlakesbrewing.com/,269-332-5135,BP,,,26027
Dowagiac MI,Strand Brewery Grill,93415 County Rd 690,Dowagiac,MI,49047,Cass,www.facebook.com/strandbrewery,269-424-7500,BP,,,26027
East Lansing MI,Ellison Brewery & Spirits,4903 Dawn Ave,East Lansing,MI,48823,Ingham,ellisonbrewing.com/,517-203-5498,BC/TR,,,26065
East Lansing MI,Harpers Restaurant & Brewpub,131 Albert St,East Lansing,MI,48823,Ingham,www.harpersbrewpub.com/,517-333-4040,BP,,,26065
Elk Rapids MI,Shorts Brewing Co,211 Industrial Park Dr,Elk Rapids,MI,49629,Antrim,www.shortsbrewing.com/,231-264-8711,BC/TR,,,26009
Escanaba MI,Hereford & Hops Steakhouse & Brewpub,624 Ludington St,Escanaba,MI,49829,Delta,www.herefordandhops.com/,906-789-1945,BP,,,26041
Escanaba MI,Upper Hand Brewery (Bells),3525 Airport Rd,Escanaba,MI,49829,Delta,www.upperhandbrewery.com/,,BC/TR,,,26041
Farmington MI,Farmington Brewing Co,33336 Grand River Ave,Farmington,MI,48336,Oakland,www.facebook.com/FarmingtonBrewingco/,248-957-9543,BC/TR,,,26125
Farmington MI,Farmington Brewing Co,33200 W Nine Mile Rd - Suite B,Farmington,MI,48336,Oakland,,,BC,,,26125
Fennville MI,Waypost Brewing Co,1630 Blue Star Hwy,Fennville,MI,49408,Allegan,www.waypostbeer.com,269-496-5096,BC/TR,,,26005
Fenton MI,Fenton Winery & Brewery,1370 N Long Lake Rd,Fenton,MI,48430,Genesee,www.fentonwinery.com/,810-354-8025,BC,,,26049
Fenton MI,Lynchpin Beer Co (The Laundry),115 W Shiawassee Ave,Fenton,MI,48430,Genesee,lunchandbeyond.com/,810-629-8852,BP,,,26049
Ferndale MI,B. Nektar Brewery,1481 Wordsworth - Suite B,Ferndale,MI,48220,Oakland,www.bnektar.com/,313-744-6323,BC/TR,,,26125
Ferndale MI,Ferndale Project (Eastern Market Brewing Co),567 Livernois St,Ferndale,MI,48220,Oakland,www.ferndaleproject.com,248-556-5512,BP,,,26125
Ferndale MI,Urbanrest Brewing Co,2615 Wolcott St,Ferndale,MI,48220,Oakland,www.urbanrest.com,586-945-5121,BC/TR,,,26125
Ferndale MI,Woodward Ave Brewers,22646 Woodward Ave,Ferndale,MI,48220,Oakland,www.thewabsite.com/,248-546-3696,BP,,,26125
Flint MI,Redwood Brewing Co (Redwood Lodge),5304 Gateway Center,Flint,MI,48507,Genesee,www.redwoodbrewingco.com/,810-233-8000,BP,,,26049
Flint MI,Tenacity Brewing Co,119 N Grand Traverse St,Flint,MI,48503,Genesee,www.tenacitybrewing.com/,810-339-6676,BC/TR,,,26049
Frankenmuth MI,Frankenmuth Brewing Co,425 S Main St,Frankenmuth,MI,48734,Saginaw,www.frankenmuthbrewery.com/,989-262-8300,BP,,,26145
Frankfort MI,Stormcloud Brewing Co,366 Parkview Lane,Frankfort,MI,49635,Benzie,www.stormcloudbrewing.com/production-facility/,,BC/TR,,,26019
Frankfort MI,Stormcloud Brewing Co,303 Main St,Frankfort,MI,49635,Benzie,www.stormcloudbrewing.com/,231-352-0118,BP,,,26019
Fremont MI,Brew Works of Fremont,5909 S Warner Ave,Fremont,MI,49412,Newaygo,www.brewworksoffremont.com/,231-924-6855,BP,,,26123
Galesburg MI,Bells Brewery,8938 Krum Ave,Galesburg,MI,49053,Kalamazoo,www.bellsbeer.com/,269-382-2338,BC,,,26077
Galesburg MI,Gull Lake Distilling Co,92 E Michigan Ave,Galesburg,MI,49053,Kalamazoo,www.gldistilling.com,269-200-5329,BC/TR,,,26077
Gaylord MI,Big Buck Brewery & Steakhouse,550 S Wisconsin St,Gaylord,MI,49735,Otsego,www.bigbuck.com/,989-732-5781,BP,,,26137
Gaylord MI,Snowbelt Brewing Co,132 W Main St,Gaylord,MI,49735,Otsego,www.snowbelt.beer,989-448-7077,BP,,,26137
